gene,beta_sex_M_vs_F,pval_sex_M_vs_F,qval_sex_M_vs_F
IL11,-0.11200138088439371,0.471344060388875,0.8343803265554944
TMEM238,0.0825312661459437,0.11691785824687101,0.544136985793351
RPL28,-0.005999749023561479,0.8918866077879184,0.9737697880624341
UBE2S,0.01274994273474021,0.8427998465319507,0.962725096805336
ISOC2,0.16657317091652746,0.17032407433124205,0.6134868833122288
ZNF628,0.08374628633386998,0.2666611530385034,0.6980868318072846
NAT14,0.13843139262465232,0.02933701032815999,0.36736323594807246
ZNF579,0.045891110908839135,0.6002625326514929,0.8888049661172379
FIZ1,-0.05253223014353582,0.3233031316847489,0.746318762530906
ZNF524,0.03468247725958273,0.6020620208087738,0.8888049661172379
ZNF865,-0.039842426318764244,0.5980426776592622,0.8886005254936016
ZNF784,0.05039446170097178,0.3700456608859999,0.7754301974472304
ZNF580,0.10203179066013598,0.06050385152439843,0.4476405694672654
ZNF581,0.09020797997297136,0.0873424337116271,0.4970420488093302
CCDC106,-0.03741609942286962,0.5703587216174817,0.8775157548911993
U2AF2,0.035810388661521725,0.4053102146228952,0.800938489212995
AC008735.2,0.00045514288300328026,0.9974351009859264,0.9989674899670512
AC008735.1,0.05363770938607422,0.47209094611186486,0.8343803265554944
EPN1,-0.10586375652760366,0.06111611068562512,0.44999109717164537
ZNF787,0.0579983695866165,0.41969245186064585,0.8100422061901587
ZNF444,-0.06753953872329593,0.27930260078908453,0.7087181536101279
ZSCAN5A,0.05393414551484606,0.35686664954793956,0.7674272827128483
ZNF582,0.040579624444970375,0.5055861616578149,0.8480446660755381
ZNF582-AS1,0.12313529887106406,0.08286954585776599,0.49033259974212473
ZNF583,0.011435844008472234,0.8541746043124333,0.9653223243407929
ZNF667,0.07960385708546565,0.36732179504801843,0.7737287721596382
ZNF667-AS1,0.16131798613393952,0.08066419074193842,0.48707629044721573
ZNF471,0.042029055500723056,0.5743043572583416,0.8791924811549907
ZFP28,0.001912887205311714,0.9827676812236631,0.996646115427459
ZNF470,0.035713606234002056,0.6864154053078859,0.9192604819367917
ZNF71,0.041150449636407474,0.6103784733872858,0.8909445236073368
PEG3,0.20487112443151798,0.030169792801290316,0.3689688011160579
ZNF264,-0.0770333166654186,0.20734925565977413,0.6514757494088501
ZNF805,-0.03325366736122164,0.6229450874666846,0.8959362357610603
ZNF460,-0.014682968488429881,0.8060335227734072,0.9527083186202302
AC005261.1,-0.09833953342468305,0.19379581409377686,0.6363791273546237
ZNF543,0.03227408053145797,0.6701998374905513,0.9144918463621172
ZNF304,-0.015097669131765235,0.7776137839743154,0.9443949937282391
ZNF547,-0.021408601101721124,0.7444389635145658,0.9351244646953853
TRAPPC2B,-0.006789130741426532,0.9155819798475934,0.9784935878290469
ZNF548,0.09865034980439569,0.12958952918859223,0.5625605143785526
ZNF17,0.08476673836736225,0.2193495821230999,0.6654545291243781
ZNF749,0.7970674417514989,0.005676351643419912,0.21790443109389296
AC004076.2,-0.20069141272724544,0.0702009044371298,0.46953486634162456
